FFP_TIER,FLIGHT_COUNT,LAST_TO_END,EXCHANGE_COUNT,SEG_KM_SUM,Points_Sum,age,ffp_year
4,4,50,0,9318,6685,47.0,2006
4,7,452,0,9832,6546,36.0,2011
4,11,371,0,9690,6412,41.0,2006
4,9,122,0,9480,8239,29.0,2010
4,11,83,0,10730,6689,41.0,2009
4,6,358,0,10418,7166,35.0,2009
4,8,162,1,10694,6215,45.0,2009
4,7,597,0,11765,6509,37.0,2008
4,9,108,0,9254,6858,56.0,2012
4,9,21,0,11591,6062,42.0,2012
4,8,29,0,13531,5735,65.0,2006
4,7,397,0,9004,6725,32.0,2011
4,10,18,0,11576,5921,62.0,2012
4,5,366,0,8599,8158,46.0,2006
4,8,49,0,10685,8008,29.0,2011
4,8,20,0,12836,7961,41.0,2009
4,7,168,0,11241,8278,34.0,2012
4,9,152,0,12664,5746,61.0,2012
4,6,138,0,11886,7048,32.0,2010
4,6,2,0,11977,5134,35.0,2008
4,9,8,0,14443,5384,52.0,2009
4,3,2,0,11001,8880,48.0,2005
4,5,264,0,9947,6368,54.0,2007
4,13,6,1,18192,13035,37.0,2011
4,5,526,0,9378,6237,43.0,2012
4,15,102,0,10322,7609,39.0,2007
4,4,37,0,14596,5836,37.0,2012
4,8,90,2,11344,31988,42.0,2011
4,6,590,0,11165,6378,34.0,2006
4,7,410,1,13688,5675,36.0,2008
4,10,544,0,11768,6109,44.0,2009
4,13,449,0,12851,5758,34.0,2010
4,12,204,0,8491,6917,34.0,2009
4,10,49,0,13656,6238,30.0,2011
4,11,342,0,14638,5448,25.0,2011
4,5,44,0,9801,7091,27.0,2013
4,7,61,0,11962,6181,35.0,2008
4,10,10,0,12866,6570,51.0,2008
4,6,95,0,13469,5694,37.0,2012
4,2,34,0,16254,6296,30.0,2009
4,2,45,0,16254,6296,30.0,2006
4,12,105,0,11838,7172,54.0,2007
4,5,194,0,5755,7742,27.0,2010
4,9,468,0,12133,6209,60.0,2007
4,9,57,0,12128,6668,30.0,2010
4,12,34,0,13741,5998,41.0,2008
4,8,52,0,11121,7483,57.0,2011
4,14,241,2,12460,15173,34.0,2007
4,6,49,0,9304,8625,46.0,2011
4,8,312,0,11617,6068,32.0,2012
4,10,270,0,12771,6598,60.0,2008
4,10,76,0,13442,6810,53.0,2009
4,8,625,0,10535,5535,39.0,2008
6,14,124,3,13550,6045,39.0,2007
4,6,337,0,7377,6087,61.0,2008
4,10,400,0,14495,7341,59.0,2012
4,9,253,0,9363,7579,45.0,2008
4,4,26,0,10572,5479,51.0,2009
4,4,259,0,8712,6730,37.0,2013
4,9,148,0,13715,7183,32.0,2011
4,7,136,0,10272,6622,33.0,2012
4,8,187,0,16049,8097,54.0,2013
4,9,138,0,10125,7558,39.0,2013
4,8,33,0,12143,5002,39.0,2011
4,6,165,0,10381,6993,39.0,2011
4,5,3,0,10315,7576,47.0,2006
4,13,69,0,16714,5468,41.0,2012
4,8,123,0,8952,8591,50.0,2012
4,8,217,0,9977,7940,43.0,2013
4,10,245,0,9994,11129,31.0,2012
4,6,74,0,10264,6922,44.0,2009
4,7,72,0,10309,7105,25.0,2013
4,8,225,0,9946,7087,47.0,2007
4,11,548,0,10527,5760,44.0,2012
4,7,57,0,11199,6052,48.0,2008
4,18,15,0,11170,7656,35.0,2012
4,8,214,0,8183,34404,40.0,2012
4,8,139,0,12222,7948,49.0,2011
4,5,341,0,7515,6761,51.0,2006
4,5,442,0,11290,6715,32.0,2012
4,8,12,0,8844,7575,35.0,2010
4,9,403,0,14033,6564,47.0,2011
4,14,13,0,11516,5659,38.0,2012
4,17,157,0,14518,5314,37.0,2011
4,12,6,0,10386,6998,45.0,2008
4,11,133,0,10249,6392,43.0,2010
4,16,589,0,12938,7254,41.0,2008
4,8,5,0,11728,6281,35.0,2013
4,11,186,0,16796,4629,37.0,2012
5,15,12,0,13238,5548,36.0,2010
4,7,106,0,10433,6989,51.0,2011
4,6,18,0,9006,6682,43.0,2012
4,10,19,0,13657,4801,34.0,2011
4,4,390,0,9611,6916,45.0,2011
4,6,421,0,12852,4962,39.0,2013
4,11,43,0,15706,5229,49.0,2011
4,10,79,0,12141,6683,46.0,2010
4,9,163,0,12319,5744,59.0,2006
4,9,220,0,11718,6016,32.0,2011
4,6,70,0,7775,8470,47.0,2009
4,10,123,0,12201,5702,35.0,2011
4,5,137,0,10295,5684,46.0,2007
4,7,236,0,14596,3942,55.0,2011
4,10,99,0,9605,6971,49.0,2011
4,5,218,1,8552,7234,41.0,2007
4,15,70,0,15842,5156,52.0,2012
4,9,48,0,10720,7331,49.0,2007
4,6,208,0,12080,6123,33.0,2010
4,7,65,0,10240,6761,51.0,2009
4,8,40,0,10342,6019,36.0,2007
4,7,111,0,11377,5912,53.0,2011
6,4,90,0,7641,7506,53.0,2012
4,4,224,0,11946,5630,40.0,2012
4,13,34,0,14490,5712,37.0,2011
4,7,5,0,11312,7178,34.0,2012
4,8,2,0,14180,4397,47.0,2008
4,8,319,0,13931,7045,42.0,2009
4,8,150,0,11269,5371,45.0,2013
4,11,43,0,11786,5378,33.0,2008
4,8,281,0,10759,6622,59.0,2008
4,5,63,0,9176,7685,31.0,2012
4,6,70,0,9201,7086,55.0,2011
4,5,134,0,8612,8126,41.0,2011
4,6,238,0,10945,7682,53.0,2011
4,11,53,0,11132,6871,48.0,2011
4,17,18,0,10434,7951,56.0,2010
4,13,116,0,10621,7151,0.0,2009
4,4,420,0,7772,14755,29.0,2009
4,10,105,0,11677,5771,38.0,2012
4,7,2,0,11937,5428,53.0,2008
4,10,32,0,15492,3966,29.0,2012
4,9,15,0,13187,5560,46.0,2012
4,13,68,0,11444,6981,62.0,2007
4,13,18,0,9346,7673,44.0,2006
4,4,73,0,10572,3984,58.0,2013
4,12,48,0,11921,6454,64.0,2008
4,2,528,0,8910,8736,32.0,2012
4,6,110,0,11269,6996,43.0,2010
4,6,15,0,8539,7102,48.0,2009
4,4,104,2,8170,7367,39.0,2009
4,9,12,0,10722,6529,59.0,2011
4,12,137,0,11584,6243,41.0,2006
4,14,95,0,11186,6452,48.0,2011
4,5,8,0,8028,6358,64.0,2006
4,7,11,0,12831,5316,37.0,2012
4,10,17,0,12376,18762,51.0,2011
4,7,74,0,8819,7318,46.0,2013
4,11,177,1,11637,10372,28.0,2012
4,5,365,0,10236,6354,35.0,2009
4,4,611,0,8392,8012,38.0,2010
4,8,12,0,14309,5101,32.0,2012
4,16,11,0,17480,7333,35.0,2008
4,13,180,0,10085,6951,47.0,2012
4,7,29,0,10208,6958,36.0,2011
4,15,1,0,10858,5711,39.0,2012
4,11,234,0,13623,10065,41.0,2007
4,8,196,0,11300,6319,42.0,2012
4,9,6,0,11236,4482,48.0,2012
4,9,95,0,10848,6387,45.0,2012
4,11,340,0,9313,7231,47.0,2011
4,6,222,0,10932,5976,50.0,2006
4,8,172,0,15698,5176,57.0,2005
4,10,145,0,9851,6902,27.0,2012
4,10,4,0,12046,5423,37.0,2010
4,16,14,0,13371,7047,40.0,2012
4,7,125,0,14840,7823,36.0,2012
4,5,63,0,10519,7593,40.0,2010
4,8,27,0,10426,6261,36.0,2009
4,20,76,0,12195,6702,27.0,2011
4,12,140,0,12825,5516,55.0,2009
4,9,33,0,11931,4738,44.0,2009
4,8,103,0,9885,7742,43.0,2011
4,6,336,0,12194,6448,63.0,2007
4,10,23,0,6930,7431,74.0,2006
4,9,9,0,10754,7178,32.0,2011
4,9,37,0,9709,7291,35.0,2012
4,6,49,0,10487,10217,39.0,2005
4,13,26,4,9364,19870,29.0,2011
4,10,63,0,9666,7863,35.0,2012
4,14,44,0,13836,5414,40.0,2009
4,11,14,0,14398,3807,54.0,2011
4,7,224,0,9361,5898,43.0,2010
4,11,133,0,9483,6493,32.0,2009
4,3,638,0,9690,8802,56.0,2011
4,8,225,0,7942,8540,48.0,2011
4,4,132,0,10702,8100,34.0,2010
4,7,30,0,13769,5723,30.0,2012
4,8,14,0,10907,5619,48.0,2007
4,8,319,0,12672,5298,59.0,2008
4,9,99,1,9715,7543,39.0,2006
4,7,149,0,9747,6444,41.0,2007
4,10,139,0,11446,6854,44.0,2007
4,13,27,0,9058,8207,32.0,2008
4,3,141,0,11508,5982,35.0,2013
4,7,82,0,8942,7833,37.0,2011
4,19,437,0,17173,6011,28.0,2011
4,7,96,0,15711,5572,56.0,2010
4,5,372,0,6583,8071,54.0,2006
4,7,36,0,14539,6292,69.0,2009
4,4,542,0,7837,6983,50.0,2010
4,6,245,0,11102,7046,71.0,2012
4,8,4,0,20249,6304,73.0,2013
4,9,31,0,11882,6307,45.0,2012
4,5,236,0,10469,6373,38.0,2010
4,4,436,0,7543,6851,55.0,2005
4,10,22,0,11959,5964,54.0,2006
4,9,380,0,11168,6286,42.0,2012
4,10,104,0,8468,7458,26.0,2012
4,12,49,0,10611,6025,47.0,2013
4,7,33,0,9958,7188,36.0,2011
4,13,76,0,8648,7303,48.0,2009
4,16,71,0,16240,4600,29.0,2012
4,7,222,0,8721,6482,39.0,2012
4,9,163,0,12394,5256,35.0,2009
4,13,70,0,15483,4691,47.0,2009
4,5,215,0,9820,7207,36.0,2011
4,10,81,0,13231,6535,56.0,2007
4,11,540,0,7742,5654,31.0,2011
4,5,550,0,10282,6592,48.0,2007
4,4,542,0,8149,7516,38.0,2012
4,14,137,0,12827,33511,41.0,2012
4,6,71,0,11345,7113,34.0,2008
4,10,50,0,13335,6770,28.0,2011
4,9,12,5,11369,36043,32.0,2008
4,11,3,0,14095,5270,64.0,2006
4,9,179,0,10487,6290,41.0,2008
4,7,250,0,9735,5711,40.0,2011
4,9,77,0,11442,12795,37.0,2008
4,11,77,0,8985,8424,41.0,2009
4,8,79,0,14239,5320,52.0,2012
4,3,561,0,8122,7148,30.0,2012
4,10,66,0,10883,7133,35.0,2008
4,9,103,0,9163,7362,30.0,2012
5,10,132,0,7461,6779,51.0,2012
4,9,78,0,9407,7386,40.0,2007
4,7,627,0,9396,6636,36.0,2007
4,3,98,0,11001,6660,37.0,2011
4,5,46,0,9945,6992,48.0,2009
4,10,22,0,11512,6084,42.0,2005
4,19,60,0,12648,4553,30.0,2011
4,11,275,0,14259,8841,45.0,2011
4,5,205,0,11442,5832,36.0,2013
4,8,12,0,11659,7320,36.0,2010
4,9,141,0,10753,5073,28.0,2012
4,9,137,0,11568,5713,43.0,2011
4,7,110,2,9175,8597,37.0,2009
4,12,293,0,14370,5945,48.0,2005
4,13,110,0,9823,6352,49.0,2010
4,4,163,0,5934,6851,53.0,2007
4,10,26,0,16580,7191,36.0,2008
4,14,142,0,14790,4360,31.0,2012
4,8,163,0,13006,5889,54.0,2012
4,9,32,2,10965,7562,47.0,2009
4,5,384,0,9268,6447,40.0,2012
4,15,33,0,9769,5518,51.0,2009
6,8,55,0,11567,7060,59.0,2012
4,12,64,0,10441,6275,36.0,2008
4,10,83,0,15731,5016,48.0,2011
4,3,217,0,12415,6783,40.0,2012
4,20,32,0,9161,9561,39.0,2008
4,10,9,0,11056,6161,41.0,2010
4,7,116,0,10744,5656,43.0,2009
4,7,433,0,9167,7667,32.0,2012
4,6,133,0,6927,7108,45.0,2008
5,20,6,0,7779,20345,29.0,2011
4,8,79,0,11117,23885,45.0,2010
4,10,20,0,17234,3793,32.0,2011
4,7,17,0,8820,7176,32.0,2012
4,5,482,0,8384,7578,31.0,2008
4,9,99,0,13893,4868,26.0,2012
4,12,2,0,10447,14095,46.0,2013
4,9,386,0,10207,6895,49.0,2009
4,3,391,0,8516,7916,37.0,2012
4,8,440,0,12134,6557,40.0,2009
4,6,117,0,9777,6864,44.0,2012
4,10,57,0,8495,6915,59.0,2006
4,8,258,0,14660,4182,42.0,2006
4,14,9,0,10384,6666,52.0,2009
4,8,13,0,12875,4912,46.0,2011
4,7,346,0,13740,6396,45.0,2010
4,6,540,0,10140,7853,56.0,2007
4,11,32,0,9920,7925,42.0,2012
4,7,10,0,9475,6758,43.0,2011
4,12,14,0,18636,3682,55.0,2007
4,10,13,0,7939,21528,28.0,2012
4,8,177,0,8283,7634,37.0,2012
4,10,48,0,10595,6369,39.0,2005
4,8,29,0,10407,7333,28.0,2013
4,11,20,0,10651,6996,43.0,2011
4,6,361,0,7848,7787,36.0,2012
4,5,382,0,8799,7056,44.0,2010
4,8,12,0,12417,6705,53.0,2009
4,9,191,0,9143,33789,32.0,2007
4,9,151,0,15535,4803,54.0,2013
4,7,8,0,11243,5103,48.0,2008
4,7,31,0,10260,7572,49.0,2012
4,5,426,0,7714,6648,47.0,2010
4,11,4,0,10070,7319,31.0,2012
4,6,335,0,11708,5700,41.0,2006
4,8,20,0,12076,6203,42.0,2007
4,6,228,0,8032,7535,39.0,2010
4,9,155,0,12932,6131,46.0,2006
4,5,145,0,9835,8395,54.0,2007
4,15,256,0,11307,6044,49.0,2011
4,9,337,0,11505,5199,45.0,2011
4,7,67,0,10070,8101,33.0,2012
4,7,67,0,7681,8189,43.0,2006
4,4,185,0,10946,4228,31.0,2010
4,15,35,1,9140,7944,32.0,2008
4,8,119,0,10864,6098,37.0,2012
4,8,1,0,9228,6787,49.0,2007
4,11,89,0,10010,6160,55.0,2010
4,9,86,0,10502,7079,43.0,2010
4,9,321,0,16130,4944,52.0,2012
4,5,37,0,6209,7605,49.0,2008
4,6,60,0,10845,5199,55.0,2012
4,8,83,0,15748,6046,37.0,2013
4,8,116,0,10235,7551,37.0,2009
4,5,207,0,12944,4805,35.0,2012
4,14,71,0,9499,6740,38.0,2009
4,11,39,0,12581,4921,46.0,2005
4,7,110,0,10683,6149,37.0,2008
4,19,20,0,11020,6300,45.0,2011
4,6,182,0,11805,5714,61.0,2012
4,12,65,0,9650,7492,51.0,2012
4,6,116,0,17052,4925,44.0,2008
4,8,40,0,12434,5791,28.0,2013
4,7,95,0,10995,6745,77.0,2007
4,6,223,0,11286,5931,58.0,2004
4,8,21,0,13461,4377,59.0,2012
4,7,239,0,8852,6424,33.0,2013
4,8,138,0,9941,7500,44.0,2008
4,10,267,0,9986,6682,50.0,2011
4,6,34,0,11124,7036,38.0,2010
4,17,168,0,9122,6700,59.0,2012
4,6,32,0,9935,7073,38.0,2012
4,8,186,0,9419,6380,27.0,2012
4,8,69,0,11793,14253,43.0,2008
4,4,78,0,9812,7000,49.0,2006
4,9,151,0,11812,5744,71.0,2013
4,8,138,0,13640,4605,42.0,2011
4,17,76,0,12975,5693,32.0,2013
4,9,49,0,11942,5195,39.0,2010
4,6,72,0,9099,7422,47.0,2010
4,9,132,0,8830,7557,46.0,2008
4,4,58,0,6056,6359,68.0,2011
4,8,28,0,12333,10609,34.0,2012
4,8,217,0,9247,6933,59.0,2010
4,6,94,1,13842,6423,47.0,2011
4,10,28,0,9954,7371,41.0,2012
4,8,466,0,9616,7296,38.0,2011
4,16,21,0,11867,7951,38.0,2012
4,8,223,0,12763,5592,47.0,2007
4,7,130,0,9561,6181,54.0,2007
4,6,339,0,10142,7354,41.0,2005
4,10,31,0,13920,5837,32.0,2012
4,6,118,0,10859,5601,32.0,2011
4,14,81,0,10479,6595,29.0,2012
4,4,61,0,8130,7822,30.0,2009
4,7,345,0,14070,4902,49.0,2010
4,8,99,1,8781,7372,54.0,2007
4,11,16,0,9508,8012,48.0,2012
4,8,190,0,8306,7585,40.0,2006
6,10,17,0,12494,6253,26.0,2013
4,5,151,0,9756,6780,41.0,2013
4,11,93,0,9358,6893,43.0,2010
4,11,20,1,10871,31681,35.0,2008
4,8,79,0,9089,7715,64.0,2008
4,5,163,0,10359,6715,35.0,2012
4,6,74,0,12390,4497,27.0,2010
4,10,428,0,8395,7353,45.0,2009
4,5,439,0,9185,9719,48.0,2009
4,6,102,0,10290,6336,46.0,2012
4,8,25,0,10362,5947,34.0,2012
4,5,400,0,10385,7473,55.0,2010
4,4,558,0,14498,5082,42.0,2012
4,10,22,0,12409,6202,48.0,2007
4,5,370,0,8281,6707,44.0,2012
4,9,58,0,13621,4043,29.0,2010
4,8,177,0,11210,6279,50.0,2010
4,4,10,0,10170,5669,42.0,2009
4,8,52,0,11121,7483,68.0,2011
4,9,109,0,10904,5833,57.0,2007
4,8,210,0,11067,14867,28.0,2012
4,7,562,0,10556,6318,33.0,2011
4,11,154,0,13277,4370,29.0,2013
4,6,1,0,13652,5880,42.0,2006
4,7,123,0,9559,6539,55.0,2009
4,15,205,1,9666,16984,33.0,2012
4,10,12,0,10685,5810,32.0,2012
4,7,208,0,8693,7218,38.0,2010
4,10,298,0,14180,5006,32.0,2012
4,10,9,2,9740,30970,34.0,2006
4,17,102,0,12420,12585,39.0,2010
4,7,20,0,7756,7259,44.0,2009
4,10,96,0,14367,4878,63.0,2010
4,6,294,0,10764,4635,58.0,2009
4,8,583,4,9741,8258,50.0,2008
4,9,147,0,10940,5769,31.0,2012
4,9,16,0,11291,5797,35.0,2011
4,14,2,0,12144,5608,60.0,2012
4,10,145,0,9624,8168,40.0,2009
4,4,156,0,11072,5131,39.0,2005
4,5,76,0,10625,4212,56.0,2010
4,11,36,0,13147,4661,38.0,2012
4,6,10,0,12018,5508,47.0,2011
4,11,93,0,10701,6279,23.0,2011
4,12,49,1,12562,6415,27.0,2011
4,11,163,0,11880,5233,37.0,2007
4,2,402,0,7672,6648,40.0,2013
4,2,657,0,7672,6353,38.0,2006
4,9,34,0,10594,7143,55.0,2007
4,10,94,0,14104,5145,29.0,2011
4,7,305,0,9560,9576,31.0,2010
4,8,245,0,10729,7101,0.0,2008
4,3,172,0,8545,6977,35.0,2006
4,13,174,3,13906,5713,43.0,2007
4,8,152,0,11445,4866,40.0,2008
4,5,28,0,6049,7915,55.0,2010
4,12,1,0,8583,7265,40.0,2005
4,11,84,0,9969,5877,54.0,2007
4,4,542,0,7667,6853,37.0,2008
4,8,91,0,10460,5277,50.0,2013
4,4,644,0,5479,7231,43.0,2010
4,8,69,0,12931,4648,48.0,2010
4,4,6,0,9623,7122,52.0,2007
4,9,163,0,12606,6441,0.0,2012
4,6,220,0,13328,5086,30.0,2008
4,11,30,0,11947,5892,39.0,2009
4,8,15,0,12914,7210,33.0,2010
4,5,271,0,5971,6720,61.0,2012
4,8,125,0,10234,7946,29.0,2012
4,11,44,0,15848,4276,47.0,2011
4,5,284,0,14557,6272,46.0,2005
4,7,119,0,10280,14191,32.0,2011
4,8,186,0,10440,5693,46.0,2007
4,3,647,0,10947,8757,45.0,2006
4,8,15,0,12163,4863,37.0,2012
4,8,10,0,12266,5524,37.0,2010
4,4,473,0,9288,8244,36.0,2012
4,4,484,0,9288,8244,40.0,2010
4,4,459,0,9288,5770,58.0,2012
4,5,349,0,9318,7721,36.0,2006
4,5,542,0,10408,5780,30.0,2012
4,8,81,0,9719,6861,36.0,2007
4,8,18,0,11726,11220,39.0,2011
4,4,307,0,8095,6761,46.0,2012
4,5,221,0,10851,7191,53.0,2012
4,8,9,0,8570,7083,37.0,2012
4,9,273,0,12140,7549,42.0,2011
4,8,7,0,11887,6851,44.0,2012
4,11,82,0,13907,5155,32.0,2012
5,3,589,1,5106,6912,47.0,2010
4,8,595,0,9536,9032,47.0,2006
4,11,164,0,10244,11419,30.0,2010
4,8,351,0,10345,6312,35.0,2013
4,12,184,0,10653,7255,31.0,2008
4,7,51,0,11190,6284,64.0,2009
4,10,269,0,11496,8113,47.0,2011
4,7,74,0,8205,7039,41.0,2013
4,4,435,0,8603,6545,45.0,2012
5,16,12,0,9688,6738,38.0,2012
4,5,41,0,10750,5908,39.0,2012
4,10,124,0,10469,6528,39.0,2008
4,4,540,0,13005,4489,64.0,2007
4,9,6,0,9093,7381,50.0,2010
4,5,33,0,13361,5013,30.0,2010
4,9,38,0,11381,10014,40.0,2012
4,7,349,0,9703,6556,27.0,2012
4,7,5,0,9156,7667,31.0,2010
4,7,49,0,10228,6563,38.0,2007
4,9,104,0,10514,6010,35.0,2011
4,6,446,0,12142,5173,35.0,2010
4,7,163,0,8367,7462,48.0,2011
4,5,302,0,7715,7317,58.0,2008
4,11,516,0,10125,6824,40.0,2012
6,5,97,0,5795,7669,56.0,2012
4,12,67,0,11258,6367,42.0,2012
4,6,313,0,13060,8000,58.0,2010
4,10,1,1,11610,6102,51.0,2011
4,6,560,0,15666,8872,29.0,2011
4,7,107,0,10872,6525,48.0,2005
4,2,220,0,5420,7628,43.0,2010
4,10,3,0,9950,7402,28.0,2011
4,8,12,0,11261,5826,45.0,2006
4,9,72,0,13394,5407,45.0,2012
4,6,89,0,9254,5706,30.0,2012
4,8,7,0,8961,6807,54.0,2009
4,8,43,0,9137,6495,53.0,2011
4,9,14,0,12360,8083,51.0,2011
4,4,111,0,9574,7839,41.0,2009
4,4,169,0,11684,4459,57.0,2008
4,8,1,0,11926,5162,35.0,2006
4,9,153,0,10406,6146,58.0,2010
4,8,134,0,12175,6979,30.0,2011
4,9,76,0,13772,6193,43.0,2007
4,11,29,0,9340,8069,50.0,2010
4,5,178,0,9509,8718,38.0,2011
4,14,20,0,12418,6846,40.0,2012
4,9,131,0,8889,8288,35.0,2011
4,16,15,0,11863,6589,34.0,2011
4,7,254,0,18486,4477,39.0,2012
4,11,174,0,11232,6300,32.0,2011
4,2,440,0,8981,8829,20.0,2013
4,3,560,2,6047,7152,48.0,2010
4,5,1,0,11425,6155,36.0,2011
4,6,114,0,11113,6859,55.0,2009
4,8,127,0,13779,3647,53.0,2007
4,4,416,0,12874,4870,43.0,2008
4,18,48,0,11776,8051,50.0,2011
4,10,32,1,9662,7238,31.0,2010
4,9,395,0,13671,6397,32.0,2011
4,9,111,0,10806,7274,35.0,2006
4,5,199,1,12815,5639,51.0,2008
4,7,243,0,12604,5558,33.0,2011
4,5,16,0,9857,12444,36.0,2012
4,6,77,0,11992,7685,30.0,2012
4,8,196,0,13399,6445,38.0,2012
4,6,210,0,10546,5907,37.0,2008
4,7,153,2,9265,9117,35.0,2007
4,3,130,0,9600,8574,35.0,2012
4,9,14,0,11280,5736,34.0,2007
5,5,37,0,11155,9564,41.0,2006
4,12,51,0,10517,7887,42.0,2009
4,6,69,0,10821,6705,39.0,2009
4,7,17,0,10460,6809,48.0,2005
4,11,12,0,9588,7146,32.0,2013
4,11,246,0,14750,6320,40.0,2011
4,5,101,0,11468,5586,30.0,2013
4,9,201,0,10892,6634,26.0,2010
4,10,48,0,10442,6580,64.0,2005
4,13,268,3,9783,6980,36.0,2011
4,8,83,2,12418,6489,44.0,2007
4,7,64,0,8761,7072,35.0,2011
4,18,12,0,10440,6050,43.0,2011
4,6,321,0,10638,6612,40.0,2006
4,12,125,0,10584,7477,54.0,2011
4,6,142,0,9753,7627,46.0,2009
4,8,16,0,11340,5997,40.0,2012
4,6,129,0,10321,6704,49.0,2010
4,6,20,0,6575,8450,55.0,2013
4,9,132,0,9160,6152,37.0,2010
4,5,302,0,8468,7275,48.0,2011
4,11,37,0,13209,4670,28.0,2011
4,4,122,0,13763,5192,48.0,2008
4,6,140,0,10671,6063,50.0,2011
4,11,42,0,11869,7668,25.0,2012
4,12,261,0,10996,6681,32.0,2011
4,8,38,0,10231,6298,43.0,2007
4,4,73,0,9148,6874,47.0,2008
4,8,33,0,14089,5993,37.0,2013
4,4,468,0,10688,5011,58.0,2008
4,8,63,0,10743,9217,39.0,2012
4,8,49,0,12055,5568,31.0,2012
4,6,226,0,11693,4346,31.0,2012
4,11,4,0,10720,6192,41.0,2011
4,17,30,0,10142,6987,36.0,2012
4,6,118,0,10539,6915,30.0,2013
4,9,238,0,10367,9952,37.0,2011
4,4,170,0,5232,7188,59.0,2006
4,4,189,0,5232,7188,50.0,2007
4,8,298,0,9946,6760,37.0,2010
4,9,66,0,8925,6044,40.0,2009
4,7,96,0,9210,8095,59.0,2007
4,8,11,0,9477,6254,43.0,2012
4,14,50,0,13382,7789,39.0,2011
4,5,270,0,12126,4502,33.0,2010
4,10,180,1,9893,7978,53.0,2007
4,8,297,0,10566,5241,34.0,2009
4,17,11,0,9709,8061,36.0,2009
4,8,381,0,12424,4471,30.0,2011
4,9,75,0,8464,7522,40.0,2013
4,9,214,0,9682,6925,44.0,2008
4,12,120,0,8539,8187,32.0,2011
4,9,60,0,9421,6554,40.0,2012
4,12,127,0,9798,8554,41.0,2012
4,7,126,0,10407,6367,48.0,2009
4,4,487,0,12206,5763,34.0,2012
4,7,181,0,13561,4655,45.0,2008
4,6,608,0,16701,8991,48.0,2010
4,7,374,0,13630,5933,71.0,2006
4,6,273,0,9373,5474,48.0,2011
4,6,122,0,10677,8587,44.0,2012
4,11,391,0,15365,5382,47.0,2009
4,6,83,0,12195,7039,52.0,2008
4,10,153,0,13932,4918,33.0,2012
4,9,104,0,12118,5599,36.0,2010
4,4,373,2,8322,6453,33.0,2010
4,11,174,0,10421,5205,53.0,2005
4,12,71,0,10586,6865,35.0,2012
4,12,242,0,10535,5631,47.0,2005
4,9,66,0,9664,7386,42.0,2011
4,7,444,0,14385,4884,49.0,2005
4,5,191,0,9518,7304,35.0,2010
4,8,27,0,15036,4418,40.0,2013
4,8,1,1,10632,8789,84.0,2006
4,8,246,0,8395,8907,44.0,2009
4,16,9,0,18088,3376,57.0,2012
4,13,97,0,9670,7764,48.0,2011
4,6,53,0,11365,7355,39.0,2012
4,6,138,0,10155,5238,52.0,2009
4,4,465,0,7240,8548,61.0,2012
4,6,2,0,10610,7974,46.0,2009
4,12,32,0,11051,7642,47.0,2012
4,10,33,0,10932,8354,55.0,2011
4,15,30,0,13986,11501,39.0,2005
4,8,10,0,11691,5880,53.0,2011
4,6,186,0,9290,8314,38.0,2012
4,8,104,0,11390,7674,37.0,2013
4,10,377,0,7728,8426,41.0,2010
4,14,46,0,12782,5483,0.0,2008
4,7,514,0,9975,5143,37.0,2011
4,6,24,0,11768,5122,49.0,2008
4,9,86,0,9970,6707,60.0,2012
4,12,24,0,11435,5641,39.0,2011
4,14,2,0,12144,5707,46.0,2011
4,10,146,0,9687,6818,47.0,2011
4,15,2,1,9815,6624,44.0,2007
4,13,8,1,15001,3827,44.0,2006
4,6,169,0,11481,6485,53.0,2006
4,7,445,2,12103,6067,39.0,2006
4,8,102,0,10318,6269,37.0,2013
4,10,29,0,8398,6228,30.0,2011
4,7,121,0,11855,9489,31.0,2010
4,16,74,0,10646,6078,32.0,2007
4,5,256,0,7289,6234,44.0,2007
4,9,7,0,10760,7195,50.0,2010
4,9,13,0,9962,6395,54.0,2011
4,9,58,0,9626,7118,33.0,2013
4,6,39,1,9812,6297,36.0,2009
4,3,160,0,9690,7627,54.0,2011
4,10,6,0,14208,5230,41.0,2009
4,5,164,0,15324,5988,34.0,2013
4,7,492,0,9485,6919,50.0,2012
4,9,372,0,10226,6080,41.0,2009
4,3,32,0,13713,4882,56.0,2012
4,11,242,0,12081,4676,40.0,2012
4,14,14,0,8820,7785,57.0,2013
4,7,52,0,6707,17766,46.0,2007
4,13,84,0,10775,6069,47.0,2005
4,9,10,0,19858,2972,42.0,2011
4,7,53,1,8776,16669,32.0,2013
5,9,8,0,11776,7332,67.0,2009
4,10,212,0,12843,54273,63.0,2008
4,12,95,0,12381,6163,50.0,2011
4,4,133,0,12488,6797,42.0,2012
4,6,101,0,10101,6828,26.0,2012
4,9,29,0,12830,4245,31.0,2012
4,10,265,0,12664,5564,37.0,2011
4,6,48,0,10892,5477,41.0,2007
4,3,639,0,6231,6686,30.0,2011
4,6,346,0,11941,6984,57.0,2009
4,12,136,1,19855,11236,55.0,2007
4,9,106,2,10290,6420,41.0,2005
4,8,158,0,10627,5723,44.0,2012
4,5,33,1,7701,9319,49.0,2007
4,5,169,0,12465,6006,40.0,2008
4,9,109,0,13790,4803,41.0,2012
4,9,64,0,9507,7361,33.0,2013
4,6,114,0,14208,3930,33.0,2013
4,23,20,0,8908,10000,48.0,2006
4,6,47,0,10254,5617,61.0,2010
4,4,219,0,7718,6221,63.0,2012
